Date,NSE_NO_OF_CONT,NSE_NO_OF_TRADE,NSE_NOTION_VAL,NSE_PR_VAL,BSE_TTL_TRADED_QTY,BSE_TTL_TRADED_VAL,BSE_AVG_TRADED_PRICE,BSE_NO_OF_TRADES,NSE_CAT_RETAIL_BUY_CR,NSE_CAT_RETAIL_SELL_CR,NSE_CAT_RETAIL_AVG_CR,NSE_EQ_RETAIL_BUY_CR,NSE_EQ_RETAIL_SELL_CR,NSE_EQ_RETAIL_AVG_CR,NSE_MRG_OUTSTANDING_BOD_LAKHS,NSE_MRG_FRESH_EXP_LAKHS,NSE_MRG_EXP_LIQ_LAKHS,NSE_MRG_NET_EOD_LAKHS,NSE_CLT_TOTAL_LONG_CONT,NSE_CLT_FUT_IDX_LONG,NSE_CLT_FUT_IDX_SHORT,NSE_REG_INVESTORS,BSE_REG_INVESTORS,NSE_MFSS_NOS_OF_SUB_ORDER,NSE_MFSS_TOT_SUB_AMT,NSE_MFSS_NOS_OF_RED_ORDER,NSE_MFSS_TOT_RED_AMT,NSE_MFSS_TOT_ORDER,NSE_EQUITY_TOTAL_NO_OF_ORDERS,NSE_FO_TOTAL_NO_OF_ORDERS,NSE_COMMODITY_TOTAL_NO_OF_ORDERS,NSE_MF_NO_OF_ORDERS,NSE_MF_NOTIONAL_TURNOVER,NSE_TBG_CM_NOS_OF_SECURITY_TRADES,NSE_TBG_CM_NOS_OF_TRADES,NSE_TBG_CM_TRADES_QTY,NSE_TBG_CM_TRADES_VALUES,NSE_TBG_FO_INDEX_FUT_QTY,NSE_TBG_FO_INDEX_FUT_VAL,NSE_TBG_FO_STOCK_FUT_QTY,NSE_TBG_FO_STOCK_FUT_VAL,NSE_TBG_FO_INDEX_OPT_QTY,NSE_TBG_FO_INDEX_OPT_VAL,NSE_TBG_FO_INDEX_OPT_PREM_VAL,NSE_TBG_FO_INDEX_OPT_PUT_CALL_RATIO,NSE_TBG_FO_STOCK_OPT_QTY,NSE_TBG_FO_STOCK_OPT_VAL,NSE_TBG_FO_STOCK_OPT_PREM_VAL,NSE_TBG_FO_STOCK_OPT_PUT_CALL_RATIO,NSE_TBG_FO_TOTAL_FO_QTY,NSE_TBG_FO_TOTAL_FO_VAL,NSE_TBG_FO_TOTAL_TRADED_PREM_VAL,NSE_TBG_FO_TOTAL_PUT_CALL_RATIO,NSE_TBG_COM_FUT_QTY,NSE_TBG_COM_FUT_VAL,NSE_TBG_COM_OPT_QTY,NSE_TBG_COM_OPT_VAL,NSE_TBG_COM_OPT_PREM,NSE_TBG_COM_TOTAL_QTY,NSE_TBG_COM_TOTAL_VAL
19-12-2025,95661934.00,39702339.00,175822533380181.03,462570004681.67,427513750.00,36395293957.88,39646576.7462,8164988.00,45820.21,49013.83,47417.02,34736.25,40301.95,37519.10,11204931.09,234623.87,324131.17,11115423.79,36877955,45761,54539,251015598,244653920,111652,8153109746.78,56989,3502403613.42,168641,,,,,,3220,34096579,52776.07,124141.41,96369,18677.45,1489052,101528.99,87085904,16980462,39735.4,0.98,8576030,601791.33,6521.6,0.49,97247355,17702459.77,166463.44,0.93,2329,45.0527602,42945,2309.78329725,30.24579725,45274,75.29855745
22-12-2025,96063617.00,36330037.00,175542339848614.31,379730447228.30,433018800.00,36964635149.84,42011899.9563,7326237.00,43778.95,45577.04,44677.99,36819.70,38785.79,37802.74,11115423.79,352836.19,380220.53,11088039.44,35457170,39661,48380,251015598,244653920,983833,10912348318.11,126023,6612602601.60,1109856,,,,,,3289,31967576,50434.21,97458.45,83490,16033.87,1700903,118073.28,86007171,16821853.61,29849.96,1.04,10056446,732380.38,8123.09,0.49,97848010,17688341.14,172080.2,0.97,2699,55.692544,65579,4816.931528,40.257528,68278,95.950072
23-12-2025,260803880.00,75959610.00,500656667546370.69,519469544122.33,726827940.00,62104435508.23,44778746.3692,11510039.00,48306.61,49066.88,48686.74,36955.31,36621.15,36788.23,11088021.09,364619.49,308018.04,11144622.54,88200958,34009,40122,251015598,244653920,113445,4822410502.04,61274,5660125167.40,174719,,,,,,3269,30592887,46621.63,89155.76,74951,14382.37,2402588,165375.98,251827172,49433430.52,45869,1.02,8976708,632236.23,6077.95,0.52,263281419,50245425.1,231705.3,0.99,2342,50.202313,53462,4526.6968935,25.6308935,55804,75.8332065
24-12-2025,57993036.00,28650413.00,101158838131516.53,294196865421.49,7169069000.00,609967696857.14,55078997.3559,62919218.00,48474.43,47292.46,47883.44,37373.17,36590.43,36981.80,11138938.09,410027.89,312890.51,11236075.46,20744998,44366,45109,251015598,244653920,131781,5451796149.56,72561,3268788957.56,204342,,,,,,3253,28546154,43037.32,86241.02,113743,21730.89,3919248,266640.52,47784003,9394178.23,23258.25,0.99,10209033,721705.59,6161.43,0.52,62026027,10404255.23,317791.09,0.89,1728,35.997897,116063,7393.862708,50.626208,117791,86.624105
26-12-2025,82327817.00,35789157.00,147808212173658.06,346807152769.39,314436570.00,26883902945.69,36934754.0014,6172633.00,55640.48,52864.47,54252.48,37964.33,36650.11,37307.22,11236025.27,361748.40,304323.04,11293450.63,31390664,62794,46129,251015598,244653920,817569,8888184911.11,107835,5508804672.65,925404,,,,,,3254,27145816,42502.34,81553.79,192818,35816.75,4305287,292795.89,71627479,14039127.73,28262.93,0.96,10700338,741693.49,6417.78,0.51,86825922,15109433.86,363293.35,0.88,2319,47.626643,124063,7700.7409715,47.3477215,126382,94.9743645
29-12-2025,130665280.00,50877088.00,242028789345435.84,439982264973.51,455885080.00,38837875856.28,37574972.3935,8101800.00,68555.97,66796.36,67676.17,43855.07,43265.67,43560.37,11293450.20,428893.21,315296.16,11407047.25,48191834,82089,72868,251015598,244653920,483011,9680561781.35,108514,6217784368.23,591525,,,,,,3299,32394437,54241.97,103927.9,234962,43024.12,4011602,271185.5,120065311,23451866.13,37681.46,1.05,10599969,751012.81,6316.76,0.59,134911844,24517088.56,358207.84,1,2409,47.829945,63215,3476.3214695,30.0264695,65624,77.8564145
30-12-2025,341469130.00,106955155.00,660344140425075.50,647848512508.32,583833190.00,49625235929.60,47520957.9749,10999495.00,84538.64,85784.16,85161.40,37583.86,36833.56,37208.71,11407047.25,317277.64,298753.21,11425571.68,109242831,130411,113636,251015598,244653920,86907,8527592727.19,57825,4013213914.55,144732,,,,,,3247,38942416,56318.72,141795.39,260240,47275.64,3878121,261271.12,334214798,65517280.47,58308.82,0.89,7254332,517133.57,6476.03,0.6,345607491,66342960.8,373331.61,0.88,2373,53.256133,89843,4855.3130985,31.1040985,92216,84.3602315
31-12-2025,,,,,2523249270.00,214884252259.12,42903461.4069,29879867.00,42923.38,45644.17,44283.77,40069.05,41689.68,40879.37,11425570.37,349659.49,385361.19,11389868.67,25777080,66447,68814,251015598,244653920,94989,5505191027.13,67332,3208979497.07,162321,,,,,,3256,30669987,76607.12,100695.76,120332,20777.13,1137832,80529.12,61317389,10440576.96,28904.6,0.88,4753992,350489.9,6724.97,0.48,67329545,10892373.11,136935.82,0.84,2517,56.2982176,164376,8648.6689405,40.7354405,166893,97.0336581
01-01-2026,54765232.00,23425951.00,88754945222540.84,252693487335.25,8443298970.00,720212298780.48,50188027.9348,71206234.00,33344.14,31079.24,32211.69,35746.37,33451.52,34598.94,11389863.57,362744.16,298233.81,11454373.92,20670192,28343,27445,251015598,244653920,464808,9520792799.85,130869,3066890194.10,595677,,,,,,3227,24411272,60232.28,80232.39,50522,8733.8,870629,59407.42,50234928,8557955.03,19746.32,1.04,4530304,317539.5,5523.03,0.52,55686383,8943635.75,93410.57,0.99,2090,46.18243,90912,4755.171659,20.154659,93002,66.337089
02-01-2026,99019148.00,36474154.00,162313885405059.31,402189463998.85,385769740.00,33089400177.16,41635042.4055,7017549.00,46505.38,49695.72,48100.55,43509.79,44393.45,43951.62,11454373.37,421525.52,521305.16,11354593.73,38824680,49373,62008,251015598,244653920,180926,10762027497.53,64214,3437105571.12,245140,,,,,,3252,31153061,57032.98,102438.51,105823,18378.96,1259988,86439.21,92166499,15748577.44,31785.99,0.9,6852649,482811.1,8432.95,0.43,100384959,16336206.71,145037.11,0.86,1758,40.416572,178366,9365.849679,35.156679,180124,75.573251
05-01-2026,180887619.00,63658331.00,302624953684064.38,568133545594.30,708224690.00,60738359880.84,44527895.2037,13358717.00,54110.86,53168.78,53639.82,40171.17,40522.24,40346.71,11354593.60,487444.11,430435.37,11411602.34,67025093,60106,61295,251015598,244653920,1434174,12624857998.28,140840,8070501233.04,1575014,,,,,,3262,33595563,53878.58,104602.45,122132,21220.13,1313528,90242.05,173876083,29767917.06,48890.39,1.01,7011536,494578.31,7922.97,0.47,182323279,30373957.55,168275.54,0.98,2344,51.08551,239962,12568.340427,51.127927,242306,102.213437
06-01-2026,345888243.00,93644524.00,582016464381725.25,636579913562.75,773021710.00,66043187948.42,43397399.3880,12877674.00,56194.03,54152.25,55173.14,40015.01,38520.55,39267.78,11411600.82,471194.49,383254.56,11499540.75,117675491,49677,46203,251015598,244653920,160704,6044568222.06,64444,4417511402.92,225148,,,,,,3239,33227364,48452.63,109454.06,96540,16695.49,1412211,96616.62,338245351,57659443.67,54904.36,1.06,7642892,542202.76,8753.64,0.51,347396994,58314958.54,176970.11,1.05,1886,44.61018,330492,17248.209455,45.714955,332378,90.325135
07-01-2026,77110679.00,34363931.00,124175254039700.39,411235101937.00,2860191760.00,243367757892.41,44123242.8825,33907329.00,46538.52,44668.22,45603.37,38275.37,38095.17,38185.27,11499539.88,417666.75,372184.59,11545022.03,30515997,49690,46052,251015598,244653920,547874,27050497805.02,88877,4176756968.02,636751,,,,,,3250,31970919,44627.54,106463.18,92585,16038.87,1346450,92812.06,69517476,11877251.99,32128.44,0.98,7593203,540273.42,8995.07,0.49,78549714,12526376.34,149974.44,0.92,1685,42.579558,410892,21086.040841,46.249341,412577,88.828899
08-01-2026,91255515.00,39396410.00,147518882706949.19,424397759488.10,9447951410.00,798919953948.15,56218888.1652,83647699.00,50638.89,47849.71,49244.30,39351.00,38330.36,38840.68,11545022.03,452712.32,379395.54,11618338.81,31388178,77373,66932,251015598,244653920,172215,7065347585.21,68286,3494442466.83,240501,,,,,,3249,35426819,48825.02,108954.13,163129,27927.7,1506368,103608.43,83404012,14200170.1,33760.09,0.96,7851503,551718.18,8679.69,0.57,92925012,14883424.41,173975.91,0.92,2645,63.852807,11298,595.463319,14.180319,13943,78.033126
09-01-2026,155918816.00,61715488.00,255214252927790.59,672623001500.50,613619630.00,51629617255.48,49823385.9342,12569229.00,59337.76,57777.43,58557.60,35369.13,36151.92,35760.52,11618338.80,313517.31,337846.77,11594009.34,57903158,75130,67151,251015598,244653920,155520,19015670501.55,62918,3571320812.36,218438,,,,,,3244,33708579,62231.66,106746.84,146880,25042.79,1485713,101413.22,148138002,24982804.05,58341.07,1.13,7780814,538621.25,8921.23,0.6,157551409,25647881.31,193718.31,1.09,2349,53.8571,23034,1221.4475135,32.3697635,25383,86.2268635
12-01-2026,243313310.00,86874042.00,400217980167229.38,850941765775.95,788293610.00,65992713098.48,61042416.6122,16329792.00,64787.50,63820.38,64303.94,35622.87,38059.06,36840.96,11594009.34,295106.83,389727.07,11499389.11,83362746,88333,81841,251015598,244653920,2339884,14661586552.48,133429,6387814304.18,2473313,,,,,,3240,35546715,52689.36,103691.69,181189,30713.57,1372969,93256.71,235681560,39491731.8,77349.99,0.89,7631750,530066.22,7744.18,0.53,244867468,40145768.3,209064.45,0.88,2265,52.231148,26176,1376.89562,32.09262,28441,84.323768
13-01-2026,484008447.00,138472700.00,803995340203910.75,926828374438.00,1265678870.00,106193881663.20,61645482.3958,22523791.00,62139.07,61158.93,61649.00,34720.10,33228.75,33974.43,11499389.11,331441.15,280288.05,11550542.21,148472438,65853,61421,251015598,244653920,127337,7090681480.90,63057,4578080387.31,190394,,,,,,3249,29941951,48038.86,101636.97,131008,22260.78,1312231,88618.45,476710243,79898393.38,85854.08,1,7298204,501140.64,6828.76,0.51,485451686,80510413.25,203562.07,0.99,2517,62.096982,30667,1649.42894175,40.86819175,33184,102.96517375
14-01-2026,78761354.00,39936821.00,124810295333776.69,473501890656.95,10892088190.00,910266530837.99,64804423.2051,97921048.00,46348.04,46028.45,46188.24,37479.48,38089.62,37784.55,11550541.76,354616.74,333561.69,11571596.81,30098729,52386,51914,251015598,244653920,161760,5493721075.04,77667,3248241045.69,239427,,,,,,3244,31138747,48714.96,109538.1,107659,18295.7,1335104,93667.42,70555364,11885744.04,38604.15,0.92,8205990,595285.49,8746.04,0.46,80204117,12592992.65,159313.31,0.86,2457,56.733202,29680,1607.160664,42.345914,32137,99.079116
15-01-2026,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,37.322853,13016,724.27445925,21.34870925,14605,58.67156225
16-01-2026,165369768.00,66660032.00,268448176812593.12,751634587186.85,583140840.00,49047579221.05,51968421.2651,12853786.00,65109.44,64535.84,64822.64,40957.21,40028.22,40492.71,11568184.35,403476.36,370318.89,11601341.82,61537373,75945,75085,251015598,244653920,1581017,10376122161.26,118561,7035605472.83,1699578,,,,,,3276,35656568,57419.68,125067.43,148578,25416.32,1693881,120205.27,155089015,26092397.84,65305.74,0.96,10280753,752419.84,9857.72,0.47,167212227,26990439.27,220785.05,0.92,2788,63.258055,42384,2376.071315,46.911815,45172,110.16987
19-01-2026,203845503.00,74086664.00,330287000164751.81,713787770356.10,621706800.00,51961645525.27,49502713.6539,12517159.00,60616.17,59158.84,59887.50,39538.52,37664.50,38601.51,11600822.86,389931.54,312094.44,11678659.97,72552420,64270,60301,251015598,244653920,327867,7699644797.72,107094,8563107982.76,434961,,,,,,3297,32647305,57757.5,111002.74,126068,21350.11,1724671,119890.88,192890231,32234273.26,62463.16,0.93,10955272,794426.75,8915.62,0.51,205696242,33169941,212619.77,0.9,2450,53.93055,40992,2374.940744,42.060244,43442,95.990794
20-01-2026,419426890.00,118327042.00,684539231932115.25,827593435782.75,724905790.00,60341495751.85,51171010.6842,13809949.00,68759.76,67971.38,68365.57,43291.16,41647.36,42469.26,11678490.60,414769.09,397439.07,11695820.62,136041763,83638,78031,251015598,244653920,949570,8888187619.17,96729,7208413616.26,1046299,,,,,,3310,39312494,69708.56,125153.83,170223,28584.52,2154595,146330.17,408063857,67649275.59,74390.62,1.11,11363033,804647.6,8368.72,0.56,421751708,68628837.88,257674.03,1.09,2416,55.415822,33153,1801.387138,42.833638,35569,98.24946
21-01-2026,128725760.00,66898397.00,200910401928962.56,827872452491.70,3934415160.00,322718689050.59,58914530.9412,61558954.00,80064.68,81310.63,80687.65,44760.13,44731.49,44745.81,11695820.56,385932.24,425475.33,11656277.46,45594888,131636,134485,251015598,244653920,200950,8779862351.42,99316,8155286374.55,300266,,,,,,3303,42570096,79069.05,134135.9,294775,49060.79,4940261,324187.97,115616026,19181199.27,73459.84,1.03,13109734,909840.93,9327.41,0.64,133960796,20464288.96,456036.01,0.98,2497,54.740287,29585,1611.019507,35.025507,32082,89.765794
22-01-2026,114009721.00,57060438.00,178038193301703.69,636113678257.60,11304749730.00,929884031728.77,64665493.1966,120313030.00,71335.31,71619.30,71477.30,44626.73,44719.01,44672.87,11656277.18,373287.33,356918.90,11672645.61,39165727,115148,118388,251015598,244653920,153289,42175411649.85,71289,5113730562.24,224578,,,,,,3270,37892192,67827.96,129532.89,330252,55025.86,5758090,384826.03,102461126,16995990.09,55061.91,1.03,11548595,807829.24,8549.46,0.56,120098063,18243671.22,503463.26,0.97,2185,47.324033,31702,1758.75406975,46.93506975,33887,94.25910275
23-01-2026,185140055.00,79476844.00,294714522182001.50,887752342950.25,544986180.00,44910644393.52,51594133.8497,12059229.00,,,,41658.36,39941.05,40799.71,11664161.15,398953.50,379770.76,11683343.89,69385786,112663,104832,251015598,244653920,129187,6911605975.87,61371,2974207691.48,190558,,,,,,3261,36037938,56094.84,119314.12,302541,50349.36,5811454,383005.01,172633681,28592644.66,78736.32,1.22,12506374,878807.56,10038.92,0.65,191254050,29904806.59,522129.61,1.17,2380,55.309051,30137,1679.751305,42.418805,32517,97.727856
27-01-2026,501952377.00,165212200.00,822142605722205.50,1202445040173.85,726990800.00,59582338761.13,54224138.8846,16315255.00,117797.19,120961.65,119379.42,40199.51,42494.37,41346.94,11683342.79,366473.87,449177.27,11600639.39,150532658,176994,172780,251015598,244653920,1095967,9971765458.15,140299,7614198557.09,1236266,,,,,,3318,43501554,63426.64,146643.67,381846,63457.7,5044848,325085.35,493616215,81627830.5,110660.63,0.91,8336162,586430.07,9583.87,0.65,507379071,82602803.62,508787.55,0.9,3181,68.125432,34469,4711.3544205,46.3224205,37650,114.4478525
28-01-2026,56373240.00,31006484.00,87892005528745.25,573275407442.75,3213547480.00,264109587545.00,61678230.0446,45681724.00,58530.54,57722.30,58126.42,48461.45,50384.15,49422.80,11600639.35,464989.70,494542.94,11571086.11,22994627,82429,76290,251015598,244653920,436962,7209681499.69,95297,6590637614.26,532259,,,,,,3287,37192655,61953.69,139330.51,160847,27040.32,1539842,104694.75,50246753,8351009.71,46603.6,0.93,6126487,438190.84,10723.94,0.48,58073929,8920935.62,189062.61,0.87,2884,62.864708,38062,5486.98263,51.50613,40946,114.370838
29-01-2026,53861094.00,29536000.00,84203679962963.75,496813091878.75,10527659280.00,864374090195.95,71247126.3446,104678276.00,54013.47,51988.66,53001.07,55117.01,53415.78,54266.40,11571085.85,576232.46,423658.75,11723659.55,21125694,80925,81717,251015598,244653920,104802,6296748473.76,72719,7570614431.27,177521,,,,,,3308,40779473,68627.6,154577.42,186551,31292.19,1592426,109407.26,48204402,8012195.78,40028.43,0.88,5656692,408172.21,9652.88,0.5,55640071,8561067.44,190380.76,0.83,2630,60.834403,51579,5713.9003645,81.1653645,54209,141.9997675
30-01-2026,85605219.00,42031107.00,136177852309304.25,756126511209.25,342026420.00,28320727175.51,47635280.2251,8648289.00,64163.63,63392.87,63778.25,60457.42,59188.59,59823.00,11723657.22,564202.38,518929.73,11768929.86,36270600,73840,72008,251015598,244653920,103699,9844450669.84,74683,6408939889.76,178382,,,,,,3262,46815437,90353.82,172680.25,152083,25506.63,1542208,106943.06,79426036,13172378.96,65078.85,0.95,6179183,445406.27,10533.8,0.52,87299510,13750234.92,208062.34,0.91,5571,118.75042,43648,2605.527984,67.692984,49219,186.443404
01-02-2026,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,3229,36659216,53082.33,116984.25,323021,53705.68,1727925,117263.55,196552553,32367838.13,111933,0.95,8344455,591711,13374.34,0.43,206947954,33130518.36,296276.57,0.92,1246,25.411058,10670,636.562121,14.755121,11916,40.166179
02-02-2026,229372608.00,85729400.00,366343115351132.62,1030643672422.65,631034050.00,51446807558.71,55743003.1617,14822608.00,71400.41,73140.85,72270.63,41855.11,43458.25,42656.68,11790155.17,264418.48,466802.20,11587771.45,80131756,89622,96523,251015598,244653920,699153,12071843057.02,201584,12550410133.11,900737,,,,,,3289,42067299,61248.67,129022.57,210480,34761.66,1664425,111087.71,222245040,36146822.92,93742.85,0.85,7127568,487488.62,9321.52,0.49,231247513,36780160.91,248913.74,0.83,1287,24.95286,39298,2248.204024,41.989524,40585,66.942384
03-02-2026,426546106.00,139532997.00,706390507204699.62,1307334536507.15,759584400.00,63784182092.22,50324133.2942,16463008.00,88571.96,95945.52,92258.74,51543.81,55941.13,53742.47,11583114.47,535050.78,647026.05,11471139.20,129349340,148874,174614,251015598,244653920,179464,6074600333.59,66772,4974874848.04,246236,,,,,,3320,47102015,76263.95,174055.95,404748,69082.32,2212163,150602.39,417821616,70036052.5,118826.57,0.97,8724490,602998.22,11906.89,0.52,429163017,70858735.43,350418.17,0.96,2853,52.663695,46483,2595.792854,36.769854,49336,89.433549
04-02-2026,66273445.00,33896897.00,103139074773463.16,508781665633.15,2609813140.00,218722513558.02,52852225.4692,37281153.00,50419.88,50744.85,50582.36,48755.55,47966.34,48360.94,11471138.25,510513.10,460499.57,11521151.79,26313456,50328,57021,251015598,244653920,161469,6334855314.05,76322,4461757862.46,237791,,,,,,3299,39590271,64293.66,135526.9,122003,20902.63,1623728,107413.96,57832075,9748144.6,40191.13,0.92,8441370,565762.88,10687.03,0.52,68019176,10442224.07,179194.75,0.85,2126,41.21872,57052,3247.638233,47.924233,59178,89.142953
05-02-2026,59738153.00,30048478.00,93803392206312.20,404722824147.20,9213723740.00,768752223762.41,64262337.0459,84209875.00,41510.29,38098.83,39804.56,41214.63,39221.53,40218.08,11512668.89,386104.07,339601.69,11559171.27,22890969,47941,40611,251015598,244653920,1378556,11237176995.11,100573,4419601246.60,1479129,,,,,,3247,35128969,53156.82,114315.54,99518,16870.36,1276774,84114.9,53209267,8943685.55,32154.33,1.02,6528886,436653.67,8317.95,0.54,61114445,9481324.48,141457.54,0.95,2219,40.892395,88994,5205.825117,65.062617,91213,105.955012
06-02-2026,133343469.00,55233291.00,215414150485040.66,693458943453.15,452469970.00,37827251757.15,51059992.5511,10143471.00,56986.35,55913.38,56449.86,37897.27,38547.95,38222.61,11567276.57,298041.88,335423.66,11529894.80,51128722,62399,60537,251015598,244653920,165601,13381276766.95,63488,2302464495.68,229089,,,,,,3245,32201702,45091.73,108655.63,122873,20802.9,1324720,86737.33,125755740,21036882.78,60865.51,0.95,7587729,504532.27,8480.38,0.52,134791062,21648955.28,176886.12,0.92,2070,38.227765,142127,8044.172933,86.186433,144197,124.414198
09-02-2026,136842020.00,51029359.00,222235502403143.81,550170715783.80,393539845.00,33073179354.27,56252017.5793,7913908.00,48899.10,51642.23,50270.67,41946.40,45965.70,43956.05,11526473.19,442050.47,488466.05,11480057.62,50640077,48409,58860,251015598,244653920,761413,8810858943.96,120501,6025376587.04,881914,,,,,,3309,35961327,52449.48,114972.5,107456,18508.14,1325366,89893.5,128840238,21663986.25,45572,0.93,8001782,559563.99,9445.07,0.48,138274842,22331951.88,163418.71,0.9,1463,30.98715,454840,25745.478363,99.980363,456303,130.967513
10-02-2026,359428384.00,96022013.00,598398932003654.25,664344782704.15,502777500.00,42344868406.55,55772827.4968,9522600.00,52227.27,53758.74,52993.00,43152.02,44318.53,43735.27,11480053.12,467367.89,442214.36,11505206.65,121710942,38673,51169,251015598,244653920,1988498,13912637405.60,94799,4698533177.79,2083297,,,,,,3272,34179733,46103.35,118063.85,88659,15227.16,1237116,86153.57,351535593,59261685.51,56655.15,1.05,7892791,578207.69,9779.33,0.47,360754159,59941273.93,167815.21,1.03,2008,41.779635,777582,43877.643343,107.180843,779590,148.960478
11-02-2026,62955334.00,30940567.00,97782293639336.95,404556245391.95,2162800200.00,182316217900.61,57282099.7876,26812729.00,43412.53,43860.88,43636.71,42008.86,42041.49,42025.18,11505206.54,426016.96,386696.91,11544526.59,25360490,35597,41033,251015598,244653920,172830,6381593214.43,79846,6171974457.94,252676,,,,,,3255,33023640,50104.2,112625.73,80737,13883.86,1349246,95597.29,53530880,9080966.51,29929.47,1.07,9424454,697262.85,10526.16,0.48,64385317,9887710.51,149936.78,0.96,3341,67.49022,4549,267.503817,8.441817,7890,75.932037
12-02-2026,63214462.00,31291695.00,97481893367630.75,372478977238.25,9080939620.00,761385329531.93,64530190.0901,74953943.00,42748.79,42122.10,42435.44,42137.77,41932.86,42035.32,11544526.59,428470.56,350679.51,11622317.64,23957464,44394,45634,251015598,244653920,197451,5673256337.02,77435,3706457729.00,274886,,,,,,3266,34543982,43449.12,119233.39,94780,16253.79,1447007,98741.59,53487574,9051205.74,26991.55,1.09,9726888,696983.6,10256.34,0.54,64756249,9863184.72,152243.27,0.98,3287,59.097055,8873,528.025063,16.516063,12160,75.613118
13-02-2026,118034988.00,50773103.00,186737762550620.91,606293669690.90,386157390.00,32136468960.48,49616509.9356,8529528.00,57375.15,54425.97,55900.56,43954.57,41412.59,42683.58,11622312.73,390257.07,330501.24,11682068.57,44586008,74260,66954,251015598,244653920,141570,9204214260.01,69848,3594603463.42,211418,,,,,,3250,36537677,45725.04,123599.44,141516,23987.08,1622371,105513.61,106926382,17914436.08,49593.77,1.12,11108606,759340.17,11035.6,0.6,119798875,18803276.94,190130.06,1.06,3627,64.863935,12610,740.036374,24.671374,16237,89.535309
16-02-2026,167949014.00,63566982.00,271591080900134.44,669552440926.95,453177850.00,37686075542.13,52363465.0940,9617685.00,52655.88,54227.86,53441.87,33586.51,35114.20,34350.35,11682068.57,261858.99,328380.64,11615546.91,61217835,57605,60760,251015598,244653920,1783945,11638968543.99,136409,5661286003.51,1920354,,,,,,3270,29644831,39215.78,89436.36,118697,20309.95,1219236,82461.95,158865726,26515027.41,58720.69,0.82,9083288,644080.68,8234.55,0.52,169286947,27261879.99,169727.14,0.8,3767,67.1149375,15646,882.898433,21.845433,19413,88.9603705
17-02-2026,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,132812,5491837736.32,71077,4924372222.54,203889,,,,,,3255,29479854,45671.12,95690.63,105750,18098.41,1536843,103106.47,422218660,70617765,74624.53,0.95,9519473,664653.04,7998.08,0.5,433380726,71403622.92,203827.49,0.94,3376,63.2742475,26087,1502.190534,40.025534,29463,103.2997815
18-02-2026,74946166.00,37725989.00,116644162548465.81,454283314060.80,2425922310.00,202567383297.25,56276929.2665,32827139.00,50605.65,51090.32,50847.99,37414.60,38276.97,37845.79,11593462.87,318283.23,337412.01,11574334.09,29179545,48994,55898,251015598,244653920,174091,7497125493.65,82147,5621639262.45,256238,,,,,,3285,28396581,45521.93,92768.41,111026,19105.91,2090826,140226.01,64721278,10944075.71,37895.94,0.87,10224888,720340.54,7532.39,0.51,77148018,11823748.17,204760.25,0.81,3598,65.3556525,31074,1801.430914,49.105414,34672,114.4610665
19-02-2026,90463770.00,46453670.00,141955455110411.84,507039648744.35,10445976250.00,868529360769.87,63459552.1351,99984515.00,62971.57,60501.41,61736.49,37654.59,35521.61,36588.10,11574333.97,379588.81,289996.91,11663925.87,31980982,96627,81481,251015598,244653920,124351,1989466455.92,67836,2501564977.52,192187,,,,,,3254,28073528,37440.37,93811.52,209490,35724.72,4834112,322861.27,79530967,13428775.73,44057.4,1.08,10932803,766769.78,6646.56,0.6,95507372,14554131.5,409289.95,1,2410,49.0104475,24211,1462.818002,46.482502,26621,95.4929495
20-02-2026,150075510.00,68896007.00,241371010069320.69,854593002730.70,473394750.00,39348485646.75,47467897.6874,10669563.00,80006.73,84295.30,82151.01,32403.77,34711.71,33557.74,11663925.73,231623.34,304165.22,11591383.84,59639889,82327,96020,251015598,244653920,1045522,10792696734.65,74254,3107330605.24,1119776,,,,,,3255,27170013,35098.33,92643.79,261522,44485.49,5204539,347995.23,138959353,23362393.71,78240.91,0.83,11116157,774707.3,7218.39,0.55,155541571,24529581.73,477940.02,0.81,2960,54.536695,32936,1973.075072,63.893072,35896,118.429767
23-02-2026,189078381.00,75938117.00,308493078449693.94,829668261801.45,432840510.00,36071312391.73,51369808.0306,9596810.00,83686.42,84765.57,84225.99,35931.99,36997.20,36464.60,11591264.44,303074.57,333269.15,11561069.86,71596205,86357,92946,251015598,244653920,363093,7845380732.16,129122,8299269581.93,492215,,,,,,3288,31051512,49124.95,101052.48,291390,49422.81,4868805,326641.32,178443291,30096203.05,75549.88,0.99,10635090,753104.79,7416.95,0.62,194238576,31225371.97,459030.96,0.96,3946,73.71134,34667,4265.3455835,44.0745835,38613,117.7859235
